id_registro,etiqueta_humana,evento,texto_para_anotacion,texto_limpio,etiqueta_silver_hashtag,Pseudo_E1,Pseudo_E2,Árbol de Decisión_E1,KNN_E1,Naïve Bayes_E1,SVM_E1,Árbol de Decisión_E2,KNN_E2,Naïve Bayes_E2,SVM_E2,acierto_silver,acierto_pseudo_E1,acierto_pseudo_E2,desacuerdo_silver_pseudoE2
f59ec82053b5a9c8c1b0,1,Muerte Cruzada,camargo dice video i ados guayaquil ayudados camargo violar as camargo mataba mataron camargo estorbo partido derechista guayaquil verdad #tiktok,camargo video ados guayaquil ayudados camargo camargo partido derechista guayaquil,0,1,1,0,1,1,1,1,1,1,1,False,True,True,True
f40eea8b3aa0b166abaa,1,Muerte Cruzada,lasso destruyo pais vivimos temor salud medicinas empleo cupos universidad #lassoseva #lassoajuicio #chaolasso,lasso destruyo pais temor salud medicinas empleo cupos universidad,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
651f13bac40545316899,1,Muerte Cruzada,#cnerindecuentas autoridades funcion electoral delegados organizaciones politicas representantes instituciones publicas privadas medios comunicacion ciudadania participan acto rendicion cuentas #cne,autoridades funcion electoral delegados organizaciones politicas representantes instituciones publicas privadas medios comunicacion ciudadania acto rendicion cuentas,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
08c48554acaa02363226,1,Paro Nacional,querido pueblo cotopaxi atentos actuacion asambleistas #muertecruzada,querido pueblo cotopaxi atentos actuacion asambleistas,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
76f754bfb63e7c00397d,1,Muerte Cruzada,@lassoguillermo corrupto largate #lassodestruyoecuador,@lassoguillermo corrupto largate,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
77193d2331b3c7996688,1,Paro Nacional,lasso desgobierno campeonato #lassorenuncia #paronacionalec,lasso desgobierno campeonato,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
5fe6ee900b5b08ebb245,1,Paro Nacional,creo lasso enganar cuentos #lassofuera #paronacional #revocatorialassoya @cidh,lasso cuentos @cidh,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
2530f61d9165cfa99f1a,1,Paro Nacional,#paronacional hace recordarte @melinicol pusiste llorar mientras corriamos saqueando sauceees,recordarte @melinicol,1,0,0,0,0,0,0,0,0,0,0,True,False,False,True
3f235ecb5e88a7839e1f,0,Muerte Cruzada,samuel sosa miguel rondelli suspendidos varias fechas tras ser expulsados partido barcelona encuentros perderan extremo entrenador #emelec,samuel sosa miguel rondelli suspendidos fechas partido barcelona encuentros extremo entrenador,0,0,0,0,0,1,0,0,0,1,0,True,True,True,False
19b79800b913f390f3cb,0,Paro Nacional,garces convierte septimo refuerzo super segunda etapa #ligapro octubrinos,garces septimo refuerzo super etapa,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False
5ebaad759f68e9472d38,1,Muerte Cruzada,gusta chisme pueden ver #juiciopolitico aqui,chisme,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
1ef8cbdb5333725831bb,1,Paro Nacional,queridos esperando segundo dia #paronacional podido llegar bien hogares esperemo,queridos hogares esperemo,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
0573b053116bb5b9adad,1,Paro Nacional,ecuador gobierno derecha tintes comunistas #paronacional #paronacionalec,ecuador gobierno tintes comunistas,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
f5e8d75c7d91f8db0d13,1,Muerte Cruzada,#extraactualidad simpatizantes presidente guillermo #lasso estan concentrados exteriores asamblea nacional quito lleva cabo #juiciopolitico mandatario aseguran conoce mas aqui,simpatizantes presidente guillermo concentrados exteriores asamblea nacional quito cabo mandatario,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
a5355d7f449e46ba097a,1,Paro Nacional,amigues convocatoria #paronacional manana cuenca hora,amigues convocatoria manana hora,1,1,1,1,0,0,1,1,1,0,1,True,True,True,False
5fa7d72658f56c086494,1,Paro Nacional,bingo bingo hijueputa mismo hicieron #paronacionalec @juancaholguin,bingo bingo @juancaholguin,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
19e0d1331ac0e3250852,1,Paro Nacional,sangre azul mestizos hijos puta dejen mismo precio #focalizacion #paronacionalec,sangre azul mestizos hijos precio,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
cd89e738001cc97bfe4e,1,Paro Nacional,#paronacional troncal marchas pais hermanos indigenas llegaron,marchas pais hermanos indigenas,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
33ff395b245dadf3cf9a,0,Muerte Cruzada,salud vida ultimas noticias essex mental health inquiry chair renews push for legal powers decision seguros ecuador contactenos #seguros #ecuador #vida,salud vida ultimas noticias essex mental health inquiry chair renews push for legal powers decision seguros ecuador contactenos,0,1,1,1,1,1,1,1,1,1,1,True,False,False,True
2f8ab963212e998bb39b,1,Paro Nacional,#movilizacionnacional #paronacional #paronacionalecuador #yaku perez pronuncia detencion leonidas,perez pronuncia detencion leonidas,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
9791c6be195a6e47200b,0,Muerte Cruzada,alan shearer selecciono pervis estupinan equipo semana #premierleague,shearer selecciono pervis equipo semana,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False
01845540cea20aadc8d6,1,Muerte Cruzada,asi senores luce verdadera dictadura dias destituyan disuelve asamblea militariza librarse juicio gobernar solo #muertecruzada,senores dictadura asamblea juicio,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
77ac8eafe2cefdf9de58,1,Paro Nacional,@patricioalarco prentendan endilgar responsabilidad #paronacional @rcoficial convocado,@patricioalarco responsabilidad @rcoficial convocado,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
c955ce1d577a175bc71e,0,Muerte Cruzada,salud vida ultimas noticias balzert named academic all district university of colorado athletics seguros ecuador contactenos #seguros #ecuador #vida,salud vida ultimas noticias balzert named academic all district university colorado athletics seguros ecuador contactenos,0,1,1,1,0,1,1,1,1,1,1,True,False,False,True
e5334c0ec59a0e36f380,1,Muerte Cruzada,#juiciopoliticoalasso sumamos voces miles ecuatorianxs coordinacion cantonal movimiento plurinacional pachakutik guayaquil gritamos #fueralassofuera,voces miles ecuatorianxs coordinacion cantonal movimiento plurinacional pachakutik guayaquil,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
326c6bfd39e2495515db,1,Muerte Cruzada,@lassoguillermo va meter decretos loco ninguna dificultad detengan debe atento sera favor conveniencia atento pueblo pueblo casa vez termina hundiendo #ecuador #lassoseva,@lassoguillermo decretos loco dificultad atento favor conveniencia atento pueblo pueblo casa,1,1,1,1,1,1,1,0,1,1,1,True,True,True,False
b44925c737b7f72c3a58,1,Paro Nacional,denuncias ilegal aprension #leonidasiza dirigentes #micc representantes #conaie,denuncias ilegal aprension dirigentes representantes,1,1,1,1,1,0,1,1,1,1,1,True,True,True,False
eb6947ed050029755dc8,0,Paro Nacional,ricardo llorente marco primer gol insutec copa ecuador everest #copaecuadorecuabet,ricardo llorente marco gol insutec copa ecuador,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False
3666f308bc811e8b4bf6,1,Paro Nacional,temprano alcaldia realizando temas problemas #paronacional hizo c,temas problemas,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
385335ebce89064078a2,1,Muerte Cruzada,enorme orgullo tener mejor bancada legislativa #lassoseva,enorme orgullo bancada legislativa,1,1,1,1,1,0,1,1,1,0,1,True,True,True,False
325499157b11fb38c7a3,1,Muerte Cruzada,servidores publicos respaldan presidente afueras palacio legislativo @lassoguillermo ingresar #juiciopoliticoalasso,servidores publicos presidente afueras palacio legislativo @lassoguillermo,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
7d07cb0b216612619ad5,1,Muerte Cruzada,lider partido social cristiano deja claro causales muerte cruzada #noticiasaldia #asambleaecuador #asambleanacional #muertecruzada @mashirafael @jaimenebotsaadi @cristinareyesec @lenin,partido social cristiano causales muerte cruzada @mashirafael @jaimenebotsaadi @cristinareyesec @lenin,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
9f0b7d5e3418c72f2593,1,Paro Nacional,gran marcha #puyo #paronacionalec #pastaza @conaie ecuador @confeniae #paronacional #paronacionalec,marcha @conaie ecuador @confeniae,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
1c043628c86388231604,1,Muerte Cruzada,haga operativo jueces #corruptos @cjudicaturaec jueces culpables tanta #delincuencia #ecuatorianos dar voto candidatos #rafaelcorrea #eleccionesec punto @lancerosdigita @quitonoticias hacer reportaje,operativo jueces @cjudicaturaec jueces culpables voto candidatos punto @lancerosdigita @quitonoticias reportaje,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
50a078196ba3ca4eb2aa,1,Paro Nacional,conaie #ecuador dio conocer puntos busca trate gobierno nacional #paronacional destaca,conaie puntos gobierno nacional,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
ce37fc523291994e6055,1,Paro Nacional,estudia escuches palabra saqueo emociones #paronacionalecuador,escuches palabra emociones,1,1,1,0,1,0,1,0,1,0,1,True,True,True,False
e363af64fb033494ab31,1,Muerte Cruzada,#atenci n bancada #unes pronuncio despues decreto #muertecruzada emitido presidente guillermo #lasso,bancada pronuncio decreto emitido presidente guillermo,1,1,1,1,1,1,1,1,1,1,1,True,True,True,False
402ef162cce48042d301,0,Muerte Cruzada,bueno primer finalista va ser inter milan ac milan jugado partido pauperrimo nunca encontro caminos pases coherencia juego #roadtoistanbul #championsleague,finalista inter milan milan jugado partido encontro caminos pases coherencia juego,0,0,0,0,0,1,0,0,0,1,0,True,True,True,False
